seller-sku	fulfillment-channel-sku	asin	condition-type	Warehouse-Condition-code	Quantity Available
10537	X001EH3ZB5	B00PLKRLV0	UsedAcceptable	SELLABLE	0
10610	X001CWNLX9	B002S4DI2S	UsedAcceptable	SELLABLE	0
10641	X001D2OVMX	B0037HHFMO	UsedGood	SELLABLE	0
10721	X001CZY969	B00O1YI3OG	UsedAcceptable	SELLABLE	0
10728	X001CX5T5B	B00H4O1L9Y	UsedGood	SELLABLE	0
10620	X001D4YRYD	B00VV4ZWBQ	UsedGood	SELLABLE	0
10647	X001CZ1HRD	B00MVX3PME	UsedGood	SELLABLE	0
10669	X001CZYJHN	B008X3CH70	UsedAcceptable	SELLABLE	0
10687	X001CY5YSR	B0006ZUHR0	UsedGood	SELLABLE	0
10711	X001D2G5DL	B0037ZG3DS	UsedGood	SELLABLE	0
10546	X001CX62Q1	B01ACLVWI0	UsedGood	SELLABLE	0
10629	X001CXXDW7	B00H4O1L9Y	UsedAcceptable	SELLABLE	0
10635	X001CXN5NT	B001KVZZH6	UsedGood	SELLABLE	0
10562	X001CX5T3X	B000WUPOUY	UsedAcceptable	SELLABLE	0
10712	X001CXMAPD	B007AQ2WXU	UsedAcceptable	SELLABLE	0
10526	X001D2G3R9	B007K9OIMU	UsedGood	SELLABLE	0
10578	X001D42FUV	B001AQEQNA	UsedAcceptable	SELLABLE	0
10553	X001CXWVLB	B002OTDIH2	UsedAcceptable	SELLABLE	0
10598	X001CZ0LD9	B00O7DKBD2	UsedAcceptable	SELLABLE	0
10646	X001CP1NIL	B0031R0EO6	UsedAcceptable	SELLABLE	0
10636	X001D557QT	B00004RC6S	UsedAcceptable	SELLABLE	0
10644	X001CX59GP	B00JJY6S72	UsedAcceptable	SELLABLE	0
10560	X001CXMYOZ	B004NIACOO	UsedGood	SELLABLE	0
10543	X001CWQLVN	B01JGE79MW	UsedAcceptable	SELLABLE	0
10623	X001CX59GZ	B013E9L4ZS	UsedGood	SELLABLE	0
10575	X001D36X0F	B01E0472TI	UsedGood	SELLABLE	0
10680	X001D4YRY3	B01E0472TI	UsedGood	SELLABLE	0
10589	X001CYAPUJ	B008DBRFBK	UsedGood	SELLABLE	0
10527	X001CX62R5	B00P7T4WK8	UsedGood	SELLABLE	0
10563	X001CZERI9	B00939FV8K	UsedAcceptable	SELLABLE	0
10673	X001CYAPXL	B004UC2FYS	UsedGood	SELLABLE	0
10588	X001CX5SW5	B004Q4DRJW	UsedAcceptable	SELLABLE	0
10724	X001D2NG0L	B000N22JX6	UsedGood	SELLABLE	0
10530	X001D2X2JB	B00T31O22Y	UsedGood	SELLABLE	0
10534	X001CZ1HSR	B00SK5IXPQ	UsedGood	SELLABLE	0
10625	X001CX5SLV	B00TKXD0CS	UsedGood	SELLABLE	0
10574	X001D2MAA3	B00V9LJF78	UsedAcceptable	SELLABLE	0
10603	X001CYAPXB	B0040LT71S	UsedGood	SELLABLE	0
10713	X001D2FWRB	B01JSJYJMS	UsedAcceptable	SELLABLE	0
10602	X001CXMYR7	B006LXOJC0	UsedGood	SELLABLE	0
10611	X001D360PN	B003TSFY2O	UsedGood	SELLABLE	0
10827	X001D5WFGT	B00LX4G26I	UsedGood	SELLABLE	0
10891	X001DB6HNP	B0000AR7SY	UsedGood	SELLABLE	0
10956	X001DA10ZB	B01DEWZUG4	UsedAcceptable	SELLABLE	0
10853	X001D9XRW1	B014UM9N3I	UsedAcceptable	SELLABLE	0
10855	X001DB86UR	B004FO9P8U	UsedAcceptable	SELLABLE	0
10921	X001D42B8H	B004T0WFVE	UsedGood	SELLABLE	0
10825	X001CXWVHZ	B00OJWLNMO	UsedAcceptable	SELLABLE	0
10908	X001D416D3	B005O377UO	UsedAcceptable	SELLABLE	0
10875	X001DAX7LL	B00006IV0Q	UsedGood	SELLABLE	0
10890	X001DCY3S5	B01DIQ817G	UsedAcceptable	SELLABLE	0
10946	X001D5WFGJ	B00M39ML76	UsedAcceptable	SELLABLE	0
10757	X001CY5YPF	B00FRD0PNC	UsedGood	SELLABLE	0
10977	X001D3GHZB	B002UXQ5BS	UsedGood	SELLABLE	0
10950	X001D54V75	B0067MQM48	UsedGood	SELLABLE	0
10860	X001DAS60X	B00KMSLH9I	UsedGood	SELLABLE	0
10829	X001D40VED	B0174FD6HC	UsedAcceptable	SELLABLE	0
10973	X001D5WFG9	B007WQ9Z6U	UsedAcceptable	SELLABLE	0
10973	X001D5WFG9	B007WQ9Z6U	UsedAcceptable	UNSELLABLE	1
10958	X001D410OX	B00G96S4Y8	UsedAcceptable	SELLABLE	0
10821	X001CRW79X	B01DAI5CF6	UsedAcceptable	SELLABLE	0
10859	X001DBBBNL	B00B9JBU0A	UsedAcceptable	SELLABLE	0
10880	X001DARWCV	B00008URR8	UsedAcceptable	SELLABLE	0
10905	X001D3S3NP	B00YEYKK8U	UsedGood	SELLABLE	0
10835	X001D8WPGL	B01IR1SXVQ	UsedAcceptable	SELLABLE	0
10903	X001D2O8OT	B00HK0MLDM	UsedGood	SELLABLE	0
10911	X001D3S3NF	B00YEYKRX8	UsedGood	SELLABLE	0
10822	X001CQD6U3	B005BFZ66C	UsedAcceptable	SELLABLE	0
10900	X001D3RLS3	B004RCNJA0	UsedGood	SELLABLE	0
10964	X001D1YIGD	B0055SNR2A	UsedGood	SELLABLE	0
10732	X001D2OR9Z	B006CVVA7I	UsedGood	SELLABLE	0
10797	X001CQCCHV	B00KLTPURI	UsedGood	SELLABLE	0
10776	X001CQE28X	B00G00BTEA	UsedAcceptable	SELLABLE	0
10869	X001DAKNHH	B00MN28RJE	UsedGood	SELLABLE	0
10795	X001CVVG5F	B00TGIW1XG	UsedGood	SELLABLE	0
10976	X001D3RLB5	B0083I7Q5I	UsedAcceptable	SELLABLE	0
10945	X001D2XTD5	B00AZBIV9Q	UsedGood	SELLABLE	0
10962	X001DA303V	B004BZFQB8	UsedAcceptable	SELLABLE	0
10748	X001CXORH7	B00NEXXT2Q	UsedAcceptable	SELLABLE	0
10882	X001DAK5FR	B007L5I7DY	UsedAcceptable	SELLABLE	0
10963	X001D360W1	B012CG8N26	UsedAcceptable	SELLABLE	0
10747	X001D3XCTF	B00544EZQ2	UsedGood	SELLABLE	0
10768	X001CWO4CB	B01CY9LRHY	UsedGood	SELLABLE	0
10828	X001D3BBT3	B004M410JU	UsedAcceptable	SELLABLE	0
10857	X001DCU9T7	B00P20D05A	UsedAcceptable	SELLABLE	0
10909	X001D3RP6L	B003VWXZQ0	UsedAcceptable	SELLABLE	0
10930	X001D41L4H	B00EAQJCWW	UsedGood	SELLABLE	0
10823	X001COX6A5	B00TJ1OZRK	UsedAcceptable	SELLABLE	0
10901	X001D1YIDV	B0002VAFVG	UsedAcceptable	SELLABLE	0
10759	X001CWQPCD	B008P8LA7G	UsedAcceptable	SELLABLE	0
10832	X001D54MZL	B001BOIIW6	UsedAcceptable	SELLABLE	0
10937	X001D3XCUJ	B00VV4ZWBQ	UsedGood	SELLABLE	0
10760	X001CWFYWZ	B00004RC6S	UsedAcceptable	SELLABLE	0
10839	X001D4312R	B0106RV5JG	UsedGood	SELLABLE	0
10780	X001CP39PL	B01DLLU13U	UsedGood	SELLABLE	0
10906	X001D42VFZ	B000A7NN4I	UsedAcceptable	SELLABLE	0
10764	X001CY04FZ	B002FYYZFK	UsedGood	SELLABLE	0
10836	X001D8WKXT	B007T0CIVS	UsedAcceptable	SELLABLE	0
10974	X001D42VFF	B01EZAOHOA	UsedGood	SELLABLE	0
10738	X001CWFZ29	B0044XDA3S	UsedGood	SELLABLE	0
10774	X001D2FVXV	B00SSLE0JK	UsedAcceptable	SELLABLE	0
10754	X001CXS17J	B004RDH7Y8	UsedAcceptable	SELLABLE	0
10761	X001CXWOWR	B0032JTDPO	UsedAcceptable	SELLABLE	0
10755	X001CX59Y7	B00R4R2ENS	UsedAcceptable	SELLABLE	0
10892	X001DCSJMB	B0106RV5JG	UsedAcceptable	SELLABLE	0
10943	X001DFOG07	B001BVKJ9E	UsedGood	SELLABLE	0
10942	X001D2WRO7	B002PLQ4T8	UsedGood	SELLABLE	0
10841	X001D55DLX	B007ZKUVPC	UsedAcceptable	SELLABLE	0
10737	X001CY9X4X	B00M0GOI78	UsedAcceptable	SELLABLE	0
10741	X001CY5YT1	B00IOEFBKS	UsedGood	SELLABLE	0
10739	X001CXTDZN	B018UQ5AMS	UsedAcceptable	SELLABLE	0
10904	X001D42FLF	B001RLYOEE	UsedAcceptable	SELLABLE	0
10745	X001CX5T5L	B006LXOJC0	UsedGood	SELLABLE	0
10845	X001D3BBYD	B0037ZG3DS	UsedGood	SELLABLE	0
10771	X001CP5FMV	B006LXOJC0	UsedGood	SELLABLE	0
10934	X001D41L47	B0106RV5JG	UsedGood	SELLABLE	0
10902	X001D42FV5	B00KA8YC6A	UsedAcceptable	SELLABLE	0
10889	X001D9ZLWZ	B003VWXZKG	UsedGood	SELLABLE	0
10925	X001D3BCCJ	B00NQ7QFGM	UsedAcceptable	SELLABLE	0
10957	X001D55E5D	B018UQ5VEK	UsedGood	SELLABLE	0
10970	X001D557RD	B006LXOJC0	UsedAcceptable	SELLABLE	0
10773	X001CQRZK5	B005MMN75G	UsedAcceptable	SELLABLE	0
10824	X001D2G3W9	B00IOEFBKS	UsedAcceptable	SELLABLE	0
10850	X001D3RLT7	B006LXOJC0	UsedGood	SELLABLE	0
10858	X001DAX7RP	B0029274LK	UsedGood	SELLABLE	0
10915	X001D2WRLP	B000H0ZDD2	UsedAcceptable	SELLABLE	0
10894	X001DAX7RZ	B00EPH63X2	UsedAcceptable	SELLABLE	0
10731	X001CZ0SM3	B0052EK78O	UsedAcceptable	SELLABLE	0
10826	X001D2G3WJ	B0043095WW	UsedAcceptable	SELLABLE	0
10929	X001D416F1	B00WUUNZGY	UsedGood	SELLABLE	0
10933	X001D41D95	B00TZOAQOM	UsedAcceptable	SELLABLE	0
10811	X001CQFTJT	B003BEE12U	UsedGood	SELLABLE	0
10862	X001DA40FN	B017ZAFB9C	UsedGood	SELLABLE	0
10886	X001DBBNED	B0002VAFVG	UsedAcceptable	SELLABLE	0
10781	X001CQEWDD	B00U2LVX3A	UsedAcceptable	SELLABLE	0
10896	X001DB821P	B01FJPSLJC	UsedGood	SELLABLE	0
10796	X001CR59U7	B00TGIVRYU	UsedGood	SELLABLE	0
10735	X001CXUIRZ	B00004S1B8	UsedGood	SELLABLE	0
10971	X001D8R5P7	B0106RV5JG	UsedGood	SELLABLE	0
10844	X001D2WRLZ	B005BG7MK4	UsedGood	SELLABLE	0
10751	X001CX5A0Z	B0083I7THI	UsedAcceptable	SELLABLE	0
10752	X001CX5T6P	B004T6EJS0	UsedGood	SELLABLE	0
11174	X001DCPJRJ	B00L7RU8C0	UsedGood	SELLABLE	0
11154	X001D3S9YN	B001PB8EJ2	UsedGood	SELLABLE	0
11202	X001D3W0L1	B00006IV0Q	UsedGood	SELLABLE	0
10999	X001D3GHZL	B015H8PUWM	UsedGood	SELLABLE	0
11008	X001D410Q1	B018UQ5AMS	UsedGood	SELLABLE	0
11194	X001D2NYRV	B002D47XO2	UsedAcceptable	SELLABLE	0
11053	X001DBBBX1	B0052EK78O	UsedAcceptable	SELLABLE	0
11089	X001DB9NAT	B005YR0GDA	UsedGood	SELLABLE	0
11091	X001DAX7M5	B00N4MHJLO	UsedGood	SELLABLE	0
11094	X001DAPJAN	B00AN9UJ68	UsedAcceptable	SELLABLE	0
11002	X001D42FXN	B001PB8EJ2	UsedAcceptable	SELLABLE	0
11018	X001D3668T	B01FJPSLJC	UsedGood	SELLABLE	0
11169	X001D9K7XD	B0018RSEMU	UsedAcceptable	SELLABLE	0
11153	X001D41STZ	B015H8VC74	UsedGood	SELLABLE	0
11195	X001D41SU9	B00LU2I3V0	UsedGood	SELLABLE	0
11014	X001D2WRSN	B0000AR7SY	UsedGood	SELLABLE	0
11184	X001DCVGR1	B0000AR7SY	UsedAcceptable	SELLABLE	0
11081	X001D431EF	B006LXOJC0	UsedGood	SELLABLE	0
11110	X001D366AH	B01C464ZCQ	UsedGood	SELLABLE	0
11205	X001D3W0LL	B00KLAXNC6	UsedAcceptable	SELLABLE	0
11022	X001D2WRSX	B004XK4N9C	UsedAcceptable	SELLABLE	0
11093	X001D5X5ZT	B0199MMA84	UsedGood	SELLABLE	0
11085	X001DAPVPL	B002FQJW4W	UsedAcceptable	SELLABLE	0
10990	X001DA303L	B005BTVL76	UsedAcceptable	SELLABLE	0
11108	X001D35RCZ	B00KMSLHDY	UsedGood	SELLABLE	0
11187	X001D35RYN	B00IOEFBKS	UsedAcceptable	SELLABLE	0
11117	X001D3VZOJ	B0032JTDPO	UsedGood	SELLABLE	0
10995	X001DB826P	B00LU2I3V0	UsedGood	SELLABLE	0
11028	X001D3ROV7	B01DVH9AL8	UsedGood	SELLABLE	0
11049	X001D9ULV1	B00MU6GLT6	UsedGood	SELLABLE	0
11021	X001DB826Z	B003ZDNIJY	UsedGood	SELLABLE	0
11207	X001D42VF5	B00SSBKZYY	UsedGood	SELLABLE	0
11075	X001DAKNIL	B00SX3T2LO	UsedAcceptable	SELLABLE	0
11100	X001DB81N9	B003AIKQZ8	UsedAcceptable	SELLABLE	0
11001	X001D3G9AT	B003KK807M	UsedGood	SELLABLE	0
11050	X001D42LB9	B0043095WW	UsedAcceptable	SELLABLE	0
11137	X001DB9LGZ	B003VWXZQ0	UsedGood	SELLABLE	0
10994	X001DAG65F	B00UOVJLU0	UsedAcceptable	SELLABLE	0
11062	X001DAKNIB	B00MXCRAX8	UsedGood	SELLABLE	0
11146	X001DAS5ZJ	B00MFBJEU4	UsedAcceptable	SELLABLE	0
1113	X00130ED0Z	B003U738ZE	UsedGood	SELLABLE	0
11069	X001DB7KBD	B00IOEFBKS	UsedGood	SELLABLE	0
11031	X001D3S9XT	B01EXP92BA	UsedGood	SELLABLE	0
11064	X001DB8265	B0196B3M58	UsedGood	SELLABLE	0
10978	X001D2OVQ9	B006LXOJC0	UsedGood	SELLABLE	0
11044	X001D40VE3	B000TGDGLU	UsedAcceptable	SELLABLE	0
10989	X001DFOG11	B00JILGZOC	UsedAcceptable	SELLABLE	0
11065	X001DCQMEN	B00IOEFBKS	UsedGood	SELLABLE	0
11171	X001DCVB8F	B004G7ITI8	UsedAcceptable	SELLABLE	0
11063	X001DCPJS3	B0044XDA3S	UsedGood	SELLABLE	0
11020	X001D3R5S9	B002OQCS1M	UsedGood	SELLABLE	0
11139	X001DB7CEN	B00AZBIV9Q	UsedAcceptable	SELLABLE	0
11206	X001D3GXEL	B000BSZDP8	UsedGood	SELLABLE	0
11176	X001DAG1FP	B003VWXZKG	UsedGood	SELLABLE	0
11193	X001D3XCZJ	B003CHANLO	UsedGood	SELLABLE	0
11178	X001DAFMPZ	B0052MG5K0	UsedGood	SELLABLE	0
11015	X001D5W2TJ	B0091YYUAM	UsedAcceptable	SELLABLE	0
11106	X001D55205	B00077BHPS	UsedAcceptable	SELLABLE	0
11087	X001D2X2M3	B0016P3G0E	UsedAcceptable	SELLABLE	0
11192	X001D9MK4R	B00K70QDJA	UsedAcceptable	SELLABLE	0
11030	X001D3RHUP	B00JJGZTES	UsedGood	SELLABLE	0
11024	X001D3GXEB	B00NEXXT2Q	UsedGood	SELLABLE	0
11203	X001DCQM7P	B00006IV0Q	UsedGood	SELLABLE	0
11061	X001DAX7WP	B01CQO1JYS	UsedGood	SELLABLE	0
11127	X001DCT7CR	B01EXP92BA	UsedAcceptable	SELLABLE	0
10979	X001D42BEV	B00N8XFBCI	UsedAcceptable	SELLABLE	0
11017	X001D55E4T	B008H2OEKK	UsedGood	SELLABLE	0
11080	X001D55E53	B006LXOJC0	UsedAcceptable	SELLABLE	0
11200	X001D3GHWT	B006LXOJC0	UsedGood	SELLABLE	0
11040	X001D3GHX3	B01BTKOWJ4	UsedAcceptable	SELLABLE	0
11068	X001DAX7WZ	B00IOEFBKS	UsedGood	SELLABLE	0
11083	X001DCWJGX	B006LXOJC0	UsedAcceptable	SELLABLE	0
11033	X001D5X5VD	B01C464ZCQ	UsedGood	SELLABLE	0
11070	X001DAILFD	B00B4PJC9K	UsedGood	SELLABLE	0
11173	X001D9ULVB	B00PG8F9NE	UsedGood	SELLABLE	0
10984	X001D557RN	B005I72LMU	UsedAcceptable	SELLABLE	0
11201	X001DBC6Y9	B00FYRW3XQ	UsedGood	SELLABLE	0
11151	X001D3GXFF	B007K9OIMU	UsedGood	SELLABLE	0
11147	X001DB7VSF	B003FIQKYO	UsedAcceptable	SELLABLE	0
11095	X001D41SWR	B004412GTO	UsedGood	SELLABLE	0
11191	X001DB9UED	B01HD4EOTS	UsedGood	SELLABLE	0
11051	X001DA40G7	B0043095WW	UsedGood	SELLABLE	0
11196	X001DB9N6X	B01FJPSLJC	UsedGood	SELLABLE	0
11088	X001DAX7S9	B01E0472TI	UsedGood	SELLABLE	0
11042	X001DAJ3SH	B00JBKVN8S	UsedGood	SELLABLE	0
11078	X001DAPVOR	B000H0ZDD2	UsedGood	SELLABLE	0
11152	X001D54NAF	B007K9OIMU	UsedAcceptable	SELLABLE	0
11167	X001DAK5D9	B00V0D0UM4	UsedAcceptable	SELLABLE	0
11185	X001DAQ7GN	B01BOU6CBU	UsedAcceptable	SELLABLE	0
11183	X001DB7VTJ	B00005N5WW	UsedGood	SELLABLE	0
11210	X001DAQ7F9	B00C351GBC	UsedGood	SELLABLE	0
11090	X001D9ZL8T	B00009W5F0	UsedGood	SELLABLE	0
11003	X001D2OVDH	B000VAWXOU	UsedAcceptable	SELLABLE	0
11186	X001D9WW7R	B00IOEFBKS	UsedAcceptable	SELLABLE	0
11072	X001DAQ7FJ	B00FN3WCSC	UsedAcceptable	SELLABLE	0
11036	X001D3XD21	B00WUUNZGY	UsedGood	SELLABLE	0
11209	X001DBBBU9	B002FQJW4W	UsedAcceptable	SELLABLE	0
11077	X001DCSV4H	B000H0ZDD2	UsedGood	SELLABLE	0
11212	X001DAIIZV	B008VM6MXI	UsedAcceptable	SELLABLE	0
11011	X001D3R6Q5	B018UQ5AMS	UsedAcceptable	SELLABLE	0
11384	X001DASPLD	B001BVKJ9E	UsedAcceptable	SELLABLE	0
1122	X00103QZZV	B007K9OIMU	UsedGood	SELLABLE	0
11215	X001DFNHAH	B008VM6MXI	UsedAcceptable	SELLABLE	0
11349	X001DAJVAR	B009PLQ5H2	UsedAcceptable	SELLABLE	0
11422	X001DA3ADV	B01J8AYAT4	UsedAcceptable	SELLABLE	0
11306	X001DMUKAF	B01E0472TI	UsedAcceptable	SELLABLE	0
11347	X001DCTZDX	B0174FD6HC	UsedAcceptable	SELLABLE	0
11249	X001DCTZE7	B007WZQDNY	UsedGood	SELLABLE	0
11244	X001DAH9VZ	B001PB8EJ2	UsedGood	SELLABLE	0
11333	X001DAHJGZ	B00SORZTZW	UsedGood	SELLABLE	0
1142	X0013479LB	B00Q477YSE	UsedAcceptable	SELLABLE	0
11357	X001DMB6YJ	B018UQ5AMS	UsedGood	SELLABLE	0
11295	X001DAQ01Z	B001CFRF7I	UsedGood	SELLABLE	0
11297	X001DCR2KL	B001ULM146	UsedAcceptable	SELLABLE	0
11344	X001DMHJGD	B00ILLV49G	UsedGood	SELLABLE	0
11263	X001DMIEJJ	B002FQJW4W	UsedAcceptable	SELLABLE	0
11299	X001DMK8JX	B00BSEZOVW	UsedAcceptable	SELLABLE	0
11225	X001D2XJXP	B01I74SMAA	UsedGood	SELLABLE	0
11242	X001DAKZ7F	B005F55EUQ	UsedGood	SELLABLE	0
11429	X001DMHRWT	B00V9LJF78	UsedAcceptable	SELLABLE	0
11229	X001D3SA0L	B006LXOJC0	UsedGood	SELLABLE	0
11411	X001DB7IUV	B00004OCN3	UsedGood	SELLABLE	0
11410	X001DCYAKV	B006LXOJC0	UsedAcceptable	SELLABLE	0
11413	X001DBC6WB	B00008URR8	UsedGood	SELLABLE	0
11393	X001DM5TT7	B00HZA6DYK	UsedGood	SELLABLE	0
11251	X001DR1LF3	B00K1AXGQY	UsedGood	SELLABLE	0
11332	X001D9Y4RN	B001DL6W0W	UsedGood	SELLABLE	0
11228	X001D35RYD	B01DAI5CF6	UsedAcceptable	SELLABLE	0
11224	X001DAX7W5	B000U6BSI2	UsedAcceptable	SELLABLE	0
11318	X001DAX8HJ	B00KZM28XA	UsedGood	SELLABLE	0
11264	X001DR1LFD	B000CP2LN2	UsedGood	SELLABLE	0
11252	X001DB7IXN	B007TOH4DQ	UsedAcceptable	SELLABLE	0
11232	X001CY9X39	B00G96S4Y8	UsedAcceptable	SELLABLE	0
11408	X001DBC6WL	B00HZA6E94	UsedGood	SELLABLE	0
11214	X001DB5DM1	B008VM6MXI	UsedAcceptable	SELLABLE	0
11316	X001DPMWCL	B000U6BSI2	UsedAcceptable	SELLABLE	0
11219	X001D4Y7UH	B005NNF0YU	UsedGood	SELLABLE	0
11354	X001D9K7XX	B0074CDG6C	UsedAcceptable	SELLABLE	0
11406	X001D9Y4R3	B0037ZG3DS	UsedGood	SELLABLE	0
11303	X001DMWXDH	B006LXOJC0	UsedGood	SELLABLE	0
11328	X001DAK0WP	B00P20D05A	UsedAcceptable	SELLABLE	0
11265	X001DARWFN	B00B0S67XK	UsedAcceptable	SELLABLE	0
11293	X001DFOG1B	B00IOEFBKS	UsedAcceptable	SELLABLE	0
11418	X001DMF4U1	B002HRET56	UsedAcceptable	SELLABLE	0
11213	X001DB5DMV	B008VM6MXI	UsedAcceptable	SELLABLE	0
11291	X001DMD6FB	B004ILTH1K	UsedGood	SELLABLE	0
11346	X001DCT7DL	B015H8PUWM	UsedGood	SELLABLE	0
11368	X001DR0T29	B00VQ8RK62	UsedGood	SELLABLE	0
11292	X001DA2S7F	B001G8Y33K	UsedAcceptable	SELLABLE	0
11409	X001DN3VKP	B003LXY2HA	UsedGood	SELLABLE	0
11279A	X001DMJ8PX	B00COMHC12	UsedAcceptable	SELLABLE	0
11235	X001CXWP99	B015H8PUWM	UsedAcceptable	SELLABLE	0
11341	X001DAG1FF	B00AZBIV9Q	UsedGood	SELLABLE	0
11257	X001DAKZ2F	B0090WOCN0	UsedGood	SELLABLE	0
11326	X001DCT7DB	B00EW1QQ9C	UsedAcceptable	SELLABLE	0
11284	X001DBCDLZ	B0044XDA3S	UsedGood	SELLABLE	0
11377	X001DCVSV5	B004S34ISA	UsedAcceptable	SELLABLE	0
11279	X001DMGLIF	B00IM56HLQ	UsedAcceptable	SELLABLE	0
11304	X001D9Y4TB	B016OR25OG	UsedGood	SELLABLE	0
11290	X001DBCDSN	B00NISVK4G	UsedGood	SELLABLE	0
11277	X001D9YVVH	B00O9FO1HK	UsedAcceptable	SELLABLE	0
11319	X001DARDS9	B01DAI5CF6	UsedAcceptable	SELLABLE	0
11365	X001DARDRZ	B001ULM146	UsedAcceptable	SELLABLE	0
11342	X001DMMAAX	B005NNF0YU	UsedAcceptable	SELLABLE	0
11278	X001DA40NF	B01EXP92BA	UsedGood	SELLABLE	0
11288	X001DB7IYH	B00SK5IXPQ	UsedAcceptable	SELLABLE	0
11259	X001DNQTH7	B006LXOJC0	UsedGood	SELLABLE	0
11330	X001D9Y4RX	B003U738ZE	UsedGood	SELLABLE	0
11405	X001DBB357	B0037ZG3DS	UsedAcceptable	SELLABLE	0
11281	X001DBCDSX	B00CLD39C0	UsedGood	SELLABLE	0
11237	X001CWNM33	B00T6LIDGM	UsedAcceptable	SELLABLE	0
11416	X001DB70S1	B01AHNBG0M	UsedAcceptable	SELLABLE	0
11250	X001DMM32X	B005MWFWYA	UsedAcceptable	SELLABLE	0
11387	X001DAIU8V	B01I74SMAA	UsedGood	SELLABLE	0
11329	X001DAHL9Z	B004XO1JZE	UsedGood	SELLABLE	0
11392	X001DAWIQB	B00M2OI2KC	UsedAcceptable	SELLABLE	0
11356	X001DM5MAD	B01BOU6DLE	UsedGood	SELLABLE	0
1136	X0010AU4GZ	B009QYC5K4	UsedGood	SELLABLE	0
11270	X001DB9N7H	B012T634SM	UsedGood	SELLABLE	0
11285	X001DR2ER7	B0044XDA3S	UsedAcceptable	SELLABLE	0
11296	X001DAX8DN	B00M39ML76	UsedGood	SELLABLE	0
11222	X001DAHCHB	B012T634SM	UsedGood	SELLABLE	0
11412	X001DM8I7R	B01FJPS8EA	UsedGood	SELLABLE	0
11275	X001DR0X4N	B000G32H84	UsedAcceptable	SELLABLE	0
11324	X001DB94MB	B00M9D5L3M	UsedGood	SELLABLE	0
11355	X001DAH0C3	B008JO0CUW	UsedGood	SELLABLE	0
11338	X001DAHHKX	B012CG8N26	UsedGood	SELLABLE	0
11345	X001DB7VTT	B00ILLV3QU	UsedGood	SELLABLE	0
11260	X001DR1FX1	B006LXOJC0	UsedGood	SELLABLE	0
11302	X001DR1FWR	B006LXOJC0	UsedGood	SELLABLE	0
11283	X001DBC05T	B000HDKVCW	UsedAcceptable	SELLABLE	0
11308	X001DAHHKN	B00N8XFBCI	UsedGood	SELLABLE	0
11381	X001DAKZEX	B00JJY0S4G	UsedGood	SELLABLE	0
11321	X001DCUHL7	B004T6EJS0	UsedGood	SELLABLE	0
11348	X001DAKZF7	B007K9OIMU	UsedGood	SELLABLE	0
11243	X001DR0XEX	B000A76VCY	UsedAcceptable	SELLABLE	0
11236	X001CXMIB9	B00002242E	UsedAcceptable	SELLABLE	0
11313	X001DAX8D3	B01B4RR47E	UsedVeryGood	SELLABLE	0
11382	X001DR1FXB	B006LXOJC0	UsedGood	SELLABLE	0
11325	X001DB822J	B007ATO2LC	UsedGood	SELLABLE	0
11628	X001E180GB	B00JH98GR4	UsedAcceptable	SELLABLE	0
11638A	X001DMAJ29	B002OQCS1M	UsedAcceptable	SELLABLE	0
11487	X001D3W02P	B00VV4ZWBQ	UsedGood	SELLABLE	0
11584	X001DMKESN	B006LXOJC0	UsedGood	SELLABLE	0
11613	X001EH394X	B00WAC9VKQ	UsedGood	SELLABLE	0
11629	X001DR1BPX	B003KK807M	UsedGood	SELLABLE	0
11499	X001DNPSCJ	B00SVIOFNG	UsedAcceptable	SELLABLE	0
11507	X001DMUKAP	B00XBRYCHG	UsedAcceptable	SELLABLE	0
11463	X001DAKZFR	B000A76VCY	UsedGood	SELLABLE	0
11587	X001DM6FS1	B006LXOJC0	UsedGood	SELLABLE	0
11602	X001E0L0PP	B00O9FO1HK	UsedAcceptable	SELLABLE	0
11527	X001E09S4Z	B00VGGVQCI	UsedAcceptable	SELLABLE	0
11459	X001DAPVPB	B002OQCS1M	UsedAcceptable	SELLABLE	0
11488	X001D41KVV	B007T0CIVS	UsedAcceptable	SELLABLE	0
11522	X001DMAA0Z	B0090WOCN0	UsedGood	SELLABLE	0
11508	X001E486YT	B00XBRYCHG	UsedAcceptable	SELLABLE	0
11517	X001DMB6YT	B003KK807M	UsedAcceptable	SELLABLE	0
11597	X001E2CTI5	B01F1P2HKY	UsedGood	SELLABLE	0
1152	X00136Z84T	B007TIE14M	UsedAcceptable	SELLABLE	0
11586	X001DO0XRN	B006LXOJC0	UsedGood	SELLABLE	0
11484	X001D41KW5	B00EPH63K0	UsedAcceptable	SELLABLE	0
11523	X001E181PB	B009YKYH92	UsedAcceptable	SELLABLE	0
11582	X001DMMN7D	B003LXY2HA	UsedGood	SELLABLE	0
11464	X001DAHDVB	B018UQ5VEK	UsedGood	SELLABLE	0
11581	X001DMCV57	B01FJPSLJC	UsedGood	SELLABLE	0
11502	X001E8EBT9	B00IOEFBKS	UsedAcceptable	SELLABLE	0
11534	X001DR2DJL	B01EXP92BA	UsedGood	SELLABLE	0
11471	X001D9Y4WD	B002EVOVPI	UsedAcceptable	SELLABLE	0
11478	X001DBBBO5	B007WQ9Z6U	UsedAcceptable	SELLABLE	0
11550	X001E2TKOV	B004XK4N9C	UsedAcceptable	SELLABLE	0
